database,name,Agency ID,Resource ID,Latest Version,Unique ID
IMF.RES.WEO:WEO_LIVE_2020_APR_VINTAGE,WEO Live 2020 April,IMF.RES.WEO,WEO_LIVE_2020_APR_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2020_APR_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2016_APR_VINTAGE,WEO Live 2016 April,IMF.RES.WEO,WEO_LIVE_2016_APR_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2016_APR_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2024_APR_GAS2_VINTAGE,GAS Live 2024 April GAS2,IMF.RES.GAS,GAS_LIVE_2024_APR_GAS2_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2024_APR_GAS2_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2022_JAN_GAS1C_VINTAGE,GAS Live 2022 January GAS1c,IMF.RES.GAS,GAS_LIVE_2022_JAN_GAS1C_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2022_JAN_GAS1C_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2026_APR_GAS2_VINTAGE,GEE Live 2026 April GAS2,IMF.RES.GEE,GEE_LIVE_2026_APR_GAS2_VINTAGE,1.0.1,IMF.RES.GEE:GEE_LIVE_2026_APR_GAS2_VINTAGE(1.0.1)
IMF.RES.WEO:WEO_LIVE_2005_APR_VINTAGE,WEO Live 2005 April,IMF.RES.WEO,WEO_LIVE_2005_APR_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2005_APR_VINTAGE(1.0.0)
IMF.STA:ANEA_2026_JAN_VINTAGE,"National Economic Accounts (NEA), Annual Data 2026 January",IMF.STA,ANEA_2026_JAN_VINTAGE,1.0.0,IMF.STA:ANEA_2026_JAN_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2022_JAN_GAS1C_VINTAGE,GEE Live 2022 January GAS1c,IMF.RES.GEE,GEE_LIVE_2022_JAN_GAS1C_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2022_JAN_GAS1C_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2015_APR_GAS2_VINTAGE,GAS Live 2015 April GAS2,IMF.RES.GAS,GAS_LIVE_2015_APR_GAS2_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2015_APR_GAS2_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2017_OCT_VINTAGE,WEO Live 2017 October,IMF.RES.WEO,WEO_LIVE_2017_OCT_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2017_OCT_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2025_JUL_FINAL_VINTAGE,GEE Live 2025 July Final,IMF.RES.GEE,GEE_LIVE_2025_JUL_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2025_JUL_FINAL_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2023_JUL_GAS1_VINTAGE,GEE Live 2023 July GAS1,IMF.RES.GEE,GEE_LIVE_2023_JUL_GAS1_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2023_JUL_GAS1_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2023_APR_FINAL_VINTAGE,GAS Live 2023 April Final,IMF.RES.GAS,GAS_LIVE_2023_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2023_APR_FINAL_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2023_APR_FINAL_VINTAGE,GEE Live 2023 April Final,IMF.RES.GEE,GEE_LIVE_2023_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2023_APR_FINAL_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2024_APR_GAS2_VINTAGE,GEE Live 2024 April GAS2,IMF.RES.GEE,GEE_LIVE_2024_APR_GAS2_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2024_APR_GAS2_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2024_JUL_VINTAGE,WEO Live 2024 July,IMF.RES.WEO,WEO_LIVE_2024_JUL_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2024_JUL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2019_OCT_GAS2_JPN_EDNA_FIX_VINTAGE,GAS Live 2019 October GAS2 (JPN EDNA Fix),IMF.RES.GAS,GAS_LIVE_2019_OCT_GAS2_JPN_EDNA_FIX_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2019_OCT_GAS2_JPN_EDNA_FIX_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2023_APR_VINTAGE,WEO Live 2023 April,IMF.RES.WEO,WEO_LIVE_2023_APR_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2023_APR_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2008_JAN_VINTAGE,WEO Live 2008 January,IMF.RES.WEO,WEO_LIVE_2008_JAN_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2008_JAN_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2011_APR_GAS3_VINTAGE,GAS Live 2011 April GAS3,IMF.RES.GAS,GAS_LIVE_2011_APR_GAS3_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2011_APR_GAS3_VINTAGE(1.0.0)
IMF.STA:FA_2026_APR_VINTAGE,Fund Accounts (FA) 2026 April,IMF.STA,FA_2026_APR_VINTAGE,1.0.0,IMF.STA:FA_2026_APR_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2023_OCT_GAS2_VINTAGE,GAS Live 2023 October GAS2,IMF.RES.GAS,GAS_LIVE_2023_OCT_GAS2_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2023_OCT_GAS2_VINTAGE(1.0.0)
IMF.WHD:WHDREO_2025_OCT_VINTAGE,Western Hemisphere Regional Economic Outlook (WHDREO) 2025 October,IMF.WHD,WHDREO_2025_OCT_VINTAGE,1.0.0,IMF.WHD:WHDREO_2025_OCT_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2005_APR_FINAL_VINTAGE,GAS Live 2005 April Final,IMF.RES.GAS,GAS_LIVE_2005_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2005_APR_FINAL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2012_JAN_GAS0_VINTAGE,GAS Live 2012 January GAS0,IMF.RES.GAS,GAS_LIVE_2012_JAN_GAS0_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2012_JAN_GAS0_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2017_OCT_GAS3_VINTAGE,GEE Live 2017 October GAS3,IMF.RES.GEE,GEE_LIVE_2017_OCT_GAS3_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2017_OCT_GAS3_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2017_APR_GAS2_VINTAGE,GAS Live 2017 April GAS2,IMF.RES.GAS,GAS_LIVE_2017_APR_GAS2_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2017_APR_GAS2_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2013_APR_GAS3_VINTAGE,GAS Live 2013 April GAS3,IMF.RES.GAS,GAS_LIVE_2013_APR_GAS3_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2013_APR_GAS3_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2025_OCT_GAS2_VINTAGE,GAS Live 2025 October GAS2,IMF.RES.GAS,GAS_LIVE_2025_OCT_GAS2_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2025_OCT_GAS2_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2013_JUL_GAS1_VINTAGE,GEE Live 2013 July GAS1,IMF.RES.GEE,GEE_LIVE_2013_JUL_GAS1_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2013_JUL_GAS1_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2019_OCT_FINAL_VINTAGE,GEE Live 2019 October Final,IMF.RES.GEE,GEE_LIVE_2019_OCT_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2019_OCT_FINAL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2019_OCT_FINAL_VINTAGE,GAS Live 2019 October Final,IMF.RES.GAS,GAS_LIVE_2019_OCT_FINAL_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2019_OCT_FINAL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2012_JUL_GAS1_VINTAGE,GAS Live 2012 July GAS1,IMF.RES.GAS,GAS_LIVE_2012_JUL_GAS1_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2012_JUL_GAS1_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2012_JUL_VINTAGE,WEO Live 2012 July,IMF.RES.WEO,WEO_LIVE_2012_JUL_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2012_JUL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2011_SEP_GAS3_VINTAGE,GAS Live 2011 September GAS3,IMF.RES.GAS,GAS_LIVE_2011_SEP_GAS3_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2011_SEP_GAS3_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2012_OCT_GAS2_VINTAGE,GEE Live 2012 October GAS2,IMF.RES.GEE,GEE_LIVE_2012_OCT_GAS2_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2012_OCT_GAS2_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2018_JAN_GAS1B_VINTAGE,GAS Live 2018 January GAS1b,IMF.RES.GAS,GAS_LIVE_2018_JAN_GAS1B_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2018_JAN_GAS1B_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2021_JAN_GAS1_VINTAGE,GEE Live 2021 January GAS1,IMF.RES.GEE,GEE_LIVE_2021_JAN_GAS1_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2021_JAN_GAS1_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2021_JUL_GAS1_VINTAGE,GEE Live 2021 July GAS1,IMF.RES.GEE,GEE_LIVE_2021_JUL_GAS1_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2021_JUL_GAS1_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2011_SEP_FINAL_VINTAGE,GAS Live 2011 September Final,IMF.RES.GAS,GAS_LIVE_2011_SEP_FINAL_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2011_SEP_FINAL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2013_APR_GAS2_VINTAGE,GAS Live 2013 April GAS2,IMF.RES.GAS,GAS_LIVE_2013_APR_GAS2_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2013_APR_GAS2_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2022_APR_GAS3_VINTAGE,GEE Live 2022 April GAS3,IMF.RES.GEE,GEE_LIVE_2022_APR_GAS3_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2022_APR_GAS3_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2022_APR_GAS2_VINTAGE,GEE Live 2022 April GAS2,IMF.RES.GEE,GEE_LIVE_2022_APR_GAS2_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2022_APR_GAS2_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2018_OCT_VINTAGE,WEO Live 2018 October,IMF.RES.WEO,WEO_LIVE_2018_OCT_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2018_OCT_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2024_JUL_ICP2021PPP_VINTAGE,WEO Live 2024 July (ICP2021PPP Weights),IMF.RES.WEO,WEO_LIVE_2024_JUL_ICP2021PPP_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2024_JUL_ICP2021PPP_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2019_OCT_GAS2_VINTAGE,GEE Live 2019 October GAS2,IMF.RES.GEE,GEE_LIVE_2019_OCT_GAS2_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2019_OCT_GAS2_VINTAGE(1.0.0)
IMF.STA:IL_2026_FEB_VINTAGE,International Liquidity (IL) 2026 February,IMF.STA,IL_2026_FEB_VINTAGE,1.0.0,IMF.STA:IL_2026_FEB_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2006_APR_FINAL_VINTAGE,GAS Live 2006 April Final,IMF.RES.GAS,GAS_LIVE_2006_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2006_APR_FINAL_VINTAGE(1.0.0)
IMF.STA:PPI_2026_JAN_VINTAGE,Producer Price Index (PPI) 2026 January,IMF.STA,PPI_2026_JAN_VINTAGE,1.0.0,IMF.STA:PPI_2026_JAN_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2006_APR_VINTAGE,WEO Live 2006 April,IMF.RES.WEO,WEO_LIVE_2006_APR_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2006_APR_VINTAGE(1.0.0)
IMF.STA:MFS_CBS_2026_JAN_VINTAGE,"Monetary and Financial Statistics (MFS), Central Bank Data 2026 January",IMF.STA,MFS_CBS_2026_JAN_VINTAGE,1.0.0,IMF.STA:MFS_CBS_2026_JAN_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2012_JAN_GAS1_VINTAGE,GAS Live 2012 January GAS1,IMF.RES.GAS,GAS_LIVE_2012_JAN_GAS1_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2012_JAN_GAS1_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2020_JUN_ICP2017PPP_VINTAGE,WEO Live 2020 June (ICP2017PPP Weights),IMF.RES.WEO,WEO_LIVE_2020_JUN_ICP2017PPP_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2020_JUN_ICP2017PPP_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2019_JUL_VINTAGE,WEO Live 2019 July,IMF.RES.WEO,WEO_LIVE_2019_JUL_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2019_JUL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2019_APR_GAS2_VINTAGE,GAS Live 2019 April GAS2,IMF.RES.GAS,GAS_LIVE_2019_APR_GAS2_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2019_APR_GAS2_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2026_APR_FINAL_VINTAGE,GAS Live 2026 April Final,IMF.RES.GAS,GAS_LIVE_2026_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2026_APR_FINAL_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2017_JUL_VINTAGE,WEO Live 2017 July,IMF.RES.WEO,WEO_LIVE_2017_JUL_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2017_JUL_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2020_APR_GAS3_VINTAGE,GEE Live 2020 April GAS3,IMF.RES.GEE,GEE_LIVE_2020_APR_GAS3_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2020_APR_GAS3_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2023_OCT_FINAL_VINTAGE,GEE Live 2023 October Final,IMF.RES.GEE,GEE_LIVE_2023_OCT_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2023_OCT_FINAL_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2024_OCT_VINTAGE,WEO Live 2024 October,IMF.RES.WEO,WEO_LIVE_2024_OCT_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2024_OCT_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2023_JAN_GAS1_VINTAGE,GEE Live 2023 January GAS1,IMF.RES.GEE,GEE_LIVE_2023_JAN_GAS1_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2023_JAN_GAS1_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2014_JAN_GAS1_VINTAGE,GAS Live 2014 January GAS1,IMF.RES.GAS,GAS_LIVE_2014_JAN_GAS1_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2014_JAN_GAS1_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2011_APR_GAS2_VINTAGE,GAS Live 2011 April GAS2,IMF.RES.GAS,GAS_LIVE_2011_APR_GAS2_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2011_APR_GAS2_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2013_JAN_VINTAGE,WEO Live 2013 January,IMF.RES.WEO,WEO_LIVE_2013_JAN_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2013_JAN_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2024_APR_FINAL_VINTAGE,GEE Live 2024 April Final,IMF.RES.GEE,GEE_LIVE_2024_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2024_APR_FINAL_VINTAGE(1.0.0)
IMF.STA:CPI_2026_FEB_VINTAGE,Consumer Price Index (CPI) 2026 February,IMF.STA,CPI_2026_FEB_VINTAGE,2.0.0,IMF.STA:CPI_2026_FEB_VINTAGE(2.0.0)
IMF.RES.GEE:GEE_LIVE_2003_APR_FINAL_VINTAGE,GEE Live 2003 April Final,IMF.RES.GEE,GEE_LIVE_2003_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2003_APR_FINAL_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_1995_OCT_VINTAGE,WEO Live 1995 October,IMF.RES.WEO,WEO_LIVE_1995_OCT_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_1995_OCT_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2024_JUL_FINAL_VINTAGE,GEE Live 2024 July Final,IMF.RES.GEE,GEE_LIVE_2024_JUL_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2024_JUL_FINAL_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2020_APR_GAS2_VINTAGE,GEE Live 2020 April GAS2,IMF.RES.GEE,GEE_LIVE_2020_APR_GAS2_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2020_APR_GAS2_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2019_OCT_GAS3_VINTAGE,GEE Live 2019 October GAS3,IMF.RES.GEE,GEE_LIVE_2019_OCT_GAS3_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2019_OCT_GAS3_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2014_APR_ICP2011PPP_VINTAGE,WEO Live 2014 April (ICP2011PPP Weights),IMF.RES.WEO,WEO_LIVE_2014_APR_ICP2011PPP_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2014_APR_ICP2011PPP_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2020_APR_FINAL_VINTAGE,GAS Live 2020 April Final,IMF.RES.GAS,GAS_LIVE_2020_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2020_APR_FINAL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2019_JUL_GAS1_VINTAGE,GAS Live 2019 July GAS1,IMF.RES.GAS,GAS_LIVE_2019_JUL_GAS1_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2019_JUL_GAS1_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2018_OCT_GAS2_VINTAGE,GAS Live 2018 October GAS2,IMF.RES.GAS,GAS_LIVE_2018_OCT_GAS2_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2018_OCT_GAS2_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2017_JUL_GAS1_VINTAGE,GEE Live 2017 July GAS1,IMF.RES.GEE,GEE_LIVE_2017_JUL_GAS1_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2017_JUL_GAS1_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_1994_MAY_VINTAGE,WEO Live 1994 May,IMF.RES.WEO,WEO_LIVE_1994_MAY_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_1994_MAY_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2018_JAN_GAS1C_VINTAGE,GAS Live 2018 January GAS1c,IMF.RES.GAS,GAS_LIVE_2018_JAN_GAS1C_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2018_JAN_GAS1C_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2013_OCT_GAS3_VINTAGE,GEE Live 2013 October GAS3,IMF.RES.GEE,GEE_LIVE_2013_OCT_GAS3_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2013_OCT_GAS3_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2010_JUL_VINTAGE,WEO Live 2010 July,IMF.RES.WEO,WEO_LIVE_2010_JUL_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2010_JUL_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2000_APR_VINTAGE,WEO Live 2000 April,IMF.RES.WEO,WEO_LIVE_2000_APR_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2000_APR_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2015_JAN_GAS1B_VINTAGE,GAS Live 2015 January GAS1b,IMF.RES.GAS,GAS_LIVE_2015_JAN_GAS1B_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2015_JAN_GAS1B_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2013_OCT_ICP2011PPP_VINTAGE,WEO Live 2013 October (ICP2011PPP Weights),IMF.RES.WEO,WEO_LIVE_2013_OCT_ICP2011PPP_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2013_OCT_ICP2011PPP_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2025_OCT_GAS3_VINTAGE,GAS Live 2025 October GAS3,IMF.RES.GAS,GAS_LIVE_2025_OCT_GAS3_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2025_OCT_GAS3_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2009_APR_FINAL_VINTAGE,GAS Live 2009 April Final,IMF.RES.GAS,GAS_LIVE_2009_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2009_APR_FINAL_VINTAGE(1.0.0)
IMF.STA:SPE_2026_FEB_VINTAGE,Special Purpose Entities (SPEs) 2026 February,IMF.STA,SPE_2026_FEB_VINTAGE,1.0.0,IMF.STA:SPE_2026_FEB_VINTAGE(1.0.0)
IMF.STA:PI_WCA_2026_FEB_VINTAGE,"Production Indexes, World and Country Group Aggregates 2026 February",IMF.STA,PI_WCA_2026_FEB_VINTAGE,1.0.0,IMF.STA:PI_WCA_2026_FEB_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2016_OCT_FINAL_VINTAGE,GEE Live 2016 October Final,IMF.RES.GEE,GEE_LIVE_2016_OCT_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2016_OCT_FINAL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2025_JAN_GAS1_VINTAGE,GAS Live 2025 January GAS1,IMF.RES.GAS,GAS_LIVE_2025_JAN_GAS1_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2025_JAN_GAS1_VINTAGE(1.0.0)
IMF.STA:QGFS_2026_APR_VINTAGE,Quarterly Government Finance Statistics (QGFS) 2026 April,IMF.STA,QGFS_2026_APR_VINTAGE,1.0.0,IMF.STA:QGFS_2026_APR_VINTAGE(1.0.0)
IMF.STA:MFS_IR_2026_JAN_VINTAGE,"Monetary and Financial Statistics (MFS), Interest Rate 2026 January",IMF.STA,MFS_IR_2026_JAN_VINTAGE,1.0.0,IMF.STA:MFS_IR_2026_JAN_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2014_APR_GAS3_VINTAGE,GEE Live 2014 April GAS3,IMF.RES.GEE,GEE_LIVE_2014_APR_GAS3_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2014_APR_GAS3_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2025_JUL_VINTAGE,WEO Live 2025 July,IMF.RES.WEO,WEO_LIVE_2025_JUL_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2025_JUL_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2005_OCT_FINAL_VINTAGE,GEE Live 2005 October Final,IMF.RES.GEE,GEE_LIVE_2005_OCT_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2005_OCT_FINAL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2016_OCT_GAS2_VINTAGE,GAS Live 2016 October GAS2,IMF.RES.GAS,GAS_LIVE_2016_OCT_GAS2_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2016_OCT_GAS2_VINTAGE(1.0.0)
IMF.STA:CPI_2026_JAN_VINTAGE,Consumer Price Index (CPI) 2026 January,IMF.STA,CPI_2026_JAN_VINTAGE,1.0.0,IMF.STA:CPI_2026_JAN_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2003_OCT_VINTAGE,WEO Live 2003 October,IMF.RES.WEO,WEO_LIVE_2003_OCT_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2003_OCT_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2007_APR_VINTAGE,WEO Live 2007 April,IMF.RES.WEO,WEO_LIVE_2007_APR_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2007_APR_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2008_OCT_FINAL_VINTAGE,GAS Live 2008 October Final,IMF.RES.GAS,GAS_LIVE_2008_OCT_FINAL_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2008_OCT_FINAL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2015_OCT_FINAL_VINTAGE,GAS Live 2015 October Final,IMF.RES.GAS,GAS_LIVE_2015_OCT_FINAL_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2015_OCT_FINAL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2022_OCT_FINAL_VINTAGE,GAS Live 2022 October Final,IMF.RES.GAS,GAS_LIVE_2022_OCT_FINAL_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2022_OCT_FINAL_VINTAGE(1.0.0)
